id,year,M,W,total,group,supply
78768,2067,6,2,8,K,29.34941871381305
69447,2067,3,0,3,D,29.492829784504487
178589,2067,5,2,7,M,29.053347100885805
68889,2068,6,1,7,E,29.064074546640523
38526,2068,6,2,8,K,29.09092823119593
101152,2067,4,2,6,P,28.841128648972106
74860,2067,5,0,5,N,29.15986164650341
165336,2068,4,1,5,H,28.870080870706374
110425,2067,3,0,3,K,29.17363835858325
19835,2067,4,1,5,P,29.391618239519747
170933,2068,5,2,7,N,28.33797921477853
82968,2068,3,1,4,D,28.87003506740264
96351,2068,7,1,8,J,28.976118322911464
111794,2068,1,2,3,J,28.68120740672783
135031,2067,10,2,12,J,29.274520412136923
147171,2067,8,2,10,N,29.172485332762896
21805,2067,5,3,8,M,29.00856844347755
51198,2068,6,1,7,A,28.57462749900435
53298,2068,8,4,12,H,29.119860565029363
40597,2068,2,1,3,D,29.00726462631287
83105,2068,2,1,3,F,28.772839110094363
100321,2068,5,2,7,N,29.15804372301608
59059,2067,6,2,8,D,29.3440798283676
65632,2067,8,1,9,E,29.036117506873243
86968,2068,6,2,8,E,28.944430843497525
60124,2068,5,2,7,M,28.72040893706093
28987,2068,6,1,7,N,29.22522198069335
144676,2068,6,2,8,F,28.774370091586476
26118,2068,5,3,8,F,28.84094804032582
123658,2068,5,2,7,K,28.825699930819425
107339,2068,6,0,6,A,28.998064501743094
136607,2067,4,3,7,D,29.1865698744695
96698,2067,3,1,4,Q,29.135973090739373
67827,2067,10,3,13,M,29.05382781047351
130315,2068,7,1,8,D,29.10955523483728
23815,2067,3,1,4,Q,29.14789159976468
93896,2067,5,1,6,E,29.18158351856302
41730,2068,3,2,5,N,29.099476776095702
120404,2067,5,0,5,M,29.40327095834608
167187,2068,5,1,6,M,29.02956193433557
173417,2067,4,1,5,A,29.297010822737747
129471,2068,9,2,11,N,29.00328330019567
96142,2068,7,3,10,Q,28.56806990795065
124757,2067,4,2,6,Q,29.04773102638736
27570,2068,7,0,7,N,28.77069059539035
134848,2068,6,1,7,M,28.625374715484213
109298,2068,7,3,10,Q,29.059450259717472
97457,2068,2,1,3,Q,28.812282098468916
110783,2067,3,0,3,N,29.03314878673609
173585,2068,4,1,5,D,28.975581037065744
130093,2067,4,1,5,N,29.283275377120965
63120,2068,7,0,7,E,29.020169714354363
170090,2067,6,1,7,N,29.242465867759257
117903,2067,4,1,5,E,29.38878501969121
46756,2068,4,2,6,K,28.84945205239144
111434,2067,7,0,7,J,29.015307844655336
134805,2067,3,1,4,N,29.153762683380947
145439,2068,6,2,8,E,28.634561831797896
77688,2068,7,1,8,Q,28.61343484751247
120455,2067,6,4,10,E,29.020162508451616
174443,2068,2,2,4,N,29.277132400012665
82203,2067,2,3,5,E,29.063038634689025
177684,2068,4,4,8,E,28.931234293042525
37406,2067,5,2,7,N,29.26157784254248
94007,2067,9,2,11,Q,29.338299376284542
88796,2067,3,1,4,N,29.541607846381265
125663,2068,4,0,4,E,28.786974213087973
77211,2067,1,1,2,N,28.98980940716856
157559,2067,3,3,6,E,29.10780608507492
20209,2067,5,1,6,N,29.17812984663048
130328,2067,5,0,5,K,29.235287106801326
163323,2067,5,2,7,H,29.064064330696844
100692,2067,2,2,4,D,29.36719861076452
84705,2067,2,2,4,K,29.08592783463393
163964,2068,3,2,5,N,28.98862120144953
25100,2067,5,2,7,J,29.08747057673714
163438,2068,6,0,6,S,28.94833326576227
54405,2068,6,3,9,M,28.88230331427012
171023,2068,4,0,4,D,28.85429152297415
72487,2067,1,2,3,P,29.17849217576437
36910,2067,0,10,10,M,29.20202314988125
36644,2068,3,1,4,E,28.63471584292616
134648,2068,5,2,7,G,28.753271150706112
50676,2068,7,0,7,E,28.93699679048693
49624,2068,6,0,6,N,28.706262451470057
41570,2068,4,2,6,J,28.809217986718803
82336,2067,8,3,11,C,29.29901330693775
16397,2068,5,2,7,Q,28.92784693084039
68870,2068,6,0,6,J,28.76159084831081
156099,2067,5,1,6,A,29.259171595391678
129726,2068,6,1,7,A,28.937072412520397
82755,2067,10,0,10,H,29.239349151997605
67261,2068,3,3,6,E,28.85284036125913
57443,2068,3,0,3,J,28.620616934389684
185010,2068,14,2,16,P,28.60552305858204
145541,2067,4,2,6,M,29.28202517970931
92090,2068,1,2,3,N,29.107546971814003
173889,2068,4,3,7,D,28.76287966074205
161291,2067,4,1,5,A,29.16550143740552
86848,2068,5,1,6,Q,28.962359297432023
167492,2068,4,1,5,N,28.83299967453204
109150,2068,3,1,4,E,29.08974159621681
22321,2068,4,0,4,P,28.835523679510377
110273,2068,16,4,20,H,28.69566629625185
38201,2068,5,2,7,P,28.760541099744668
57086,2068,5,2,7,M,29.00889458118372
86763,2068,5,2,7,D,28.835265135142468
88894,2067,5,0,5,E,29.41406851076115
149330,2068,5,0,5,J,29.06411921114476
109215,2068,5,0,5,E,28.625241891838783
66229,2068,6,2,8,E,29.028638858446985
166861,2068,7,1,8,S,28.81641947011102
178978,2068,4,3,7,E,28.6320823290108
159243,2068,7,0,7,Q,29.223850978916712
164813,2068,6,1,7,N,29.088771873000493
71363,2068,6,0,6,J,28.73395018541361
122876,2068,3,0,3,M,28.838426573288736
116451,2067,10,2,12,Q,29.310464658426717
144249,2067,5,1,6,M,29.357220861880545
90959,2068,5,2,7,M,28.50719198658316
71358,2067,6,0,6,P,29.24150620461792
55122,2067,6,2,8,A,29.51171706161797
101533,2068,2,0,2,N,28.89896108786
63634,2068,5,0,5,D,28.56510520536003
18552,2067,1,2,3,N,29.06777306312557
24722,2067,9,0,9,D,29.0775055591412
72514,2068,6,0,6,A,29.028720844090017
88921,2068,5,2,7,E,28.897096252813668
144921,2068,8,0,8,A,28.9332143065872
75611,2068,3,0,3,E,29.04957384695673
71331,2067,10,1,11,N,29.249980964028754
167358,2067,7,2,9,Q,29.358497362678403
23968,2067,3,1,4,P,29.26354603951916
149562,2068,3,2,5,C,28.5711225492775
79160,2068,6,2,8,N,28.91104055689503
31027,2068,2,1,3,Q,28.517475248963247
92612,2068,7,2,9,N,28.63222648145871
109690,2068,2,0,2,N,29.16517108357369
110030,2068,2,1,3,N,28.694422899536026
155942,2068,6,2,8,N,28.790237551962825
90316,2067,6,0,6,H,28.80761844970271
45194,2067,5,0,5,Q,29.3959225620832
166689,2068,6,2,8,E,28.853172783038307
144637,2068,2,3,5,M,28.52251151196501
110311,2067,5,1,6,P,29.27137477437883
63335,2067,9,1,10,Q,29.20302477087933
94580,2068,12,6,18,J,28.918818597568315
24520,2067,3,2,5,E,29.18062534237288
29258,2067,4,1,5,E,29.196123437352227
34576,2068,3,1,4,L,29.075315678315384
137946,2067,2,0,2,Q,29.04603845905224
70460,2068,4,2,6,Q,28.596098603922748
161555,2067,5,3,8,E,29.36188958465212
29084,2067,4,1,5,E,29.104293286704955
147876,2068,6,0,6,N,29.07816917272833
54704,2068,5,3,8,M,28.6210992741753
173424,2067,7,1,8,E,29.02962891590384
58812,2067,2,1,3,E,29.07925000418281
143271,2068,4,1,5,N,28.70750358914044
112568,2067,5,2,7,N,29.441190266279108
78889,2068,7,0,7,F,28.85779329246287
117441,2067,7,1,8,P,29.653614284357168
82903,2067,5,2,7,S,29.09392194736225
16702,2067,3,2,5,D,29.16633821567813
24341,2068,4,1,5,D,29.346966295473425
145740,2068,1,3,4,E,28.966317414003957
60039,2067,5,1,6,C,29.03437498646889
132717,2068,4,2,6,E,28.67679597178088
183502,2068,3,0,3,N,28.914503801138828
49306,2067,3,2,5,S,28.852178377962712
67194,2068,5,0,5,M,28.79637194248958
145498,2068,2,0,2,K,28.83483038429372
142781,2067,5,0,5,M,29.29638696196329
139893,2067,2,2,4,D,29.40548308448558
42466,2068,3,5,8,P,28.7940960469346
144513,2068,4,0,4,G,28.94210484053902
110849,2068,4,1,5,K,28.794790108658848
170629,2068,3,0,3,P,29.09203040342287
65473,2067,2,0,2,N,29.247372756250783
46210,2068,5,2,7,A,28.923388754827236
41619,2068,3,1,4,A,28.492501416222638
182769,2068,6,0,6,Q,28.737615790703764
87767,2068,3,2,5,L,29.124835627245915
122786,2068,3,0,3,E,28.835066926192468
100157,2067,2,1,3,N,29.199770077908603
109720,2068,5,0,5,M,28.88371359415047
88175,2067,6,0,6,E,29.266262739610987
75393,2068,6,1,7,J,28.59503173873908
127432,2067,3,3,6,E,29.11696670868021
88543,2067,3,2,5,K,28.996103638923024
84070,2067,10,3,13,E,29.476757672701577
166789,2068,6,2,8,M,29.263445059310797
55799,2067,7,1,8,M,29.50773274668544
148490,2067,3,1,4,S,29.29453478608188
19557,2068,5,0,5,P,28.80740433538845
128851,2068,6,2,8,P,28.791953363009373
114137,2067,3,1,4,E,28.93741240422677
174064,2068,2,1,3,Q,29.113572066428667
115153,2068,6,3,9,J,28.511652442946
18967,2068,6,1,7,E,28.6692690580626
96022,2067,2,0,2,K,29.383747426290128
107898,2068,5,2,7,N,28.70353243846773
143982,2067,3,1,4,P,29.463215450104848
74012,2068,4,1,5,E,29.05195616523199
167633,2067,7,1,8,Q,29.26465025520996
106628,2068,7,1,8,E,28.774720299653257
120041,2067,4,0,4,E,29.242850126165912
108175,2067,6,0,6,E,29.142809325025183
25137,2068,1,3,4,N,29.081108195492718
67479,2067,5,3,8,E,28.973712107578784
161790,2068,1,3,4,S,28.891174817353377
174686,2067,4,2,6,S,29.094913012456484
24433,2067,7,0,7,J,29.30888776436328
84989,2068,4,1,5,D,28.675830075879983
168251,2068,4,1,5,J,29.0477942824792
139897,2067,5,2,7,N,29.184790299612825
150206,2068,6,0,6,M,28.88038727138356
160590,2067,15,4,19,E,29.299719891865237
115044,2067,3,0,3,K,28.98411679549834
19861,2068,4,2,6,P,28.73484455153527
86306,2068,4,1,5,S,28.74169717986215
69315,2068,4,0,4,P,29.092183216583265
130231,2068,2,0,2,M,28.77501140255749
20693,2067,7,0,7,L,29.041599888152803
147649,2068,3,2,5,J,29.387244184088075
72070,2067,3,1,4,E,29.585469288561477
17999,2067,4,3,7,E,29.449966512113196
78636,2068,8,0,8,M,28.420683873080925
41815,2067,6,1,7,N,29.39560584246156
178503,2068,6,2,8,E,28.79259563040597
64317,2068,7,0,7,D,29.03703602250336
121315,2068,2,1,3,E,29.116534723033208
160209,2067,3,1,4,M,29.282184132503648
28543,2067,3,1,4,D,29.062752419572984
95152,2067,2,0,2,N,29.079082254880703
120360,2068,4,1,5,K,28.873751952864243
39234,2067,4,0,4,E,29.430130315040177
102250,2067,2,0,2,S,28.999328127251207
50833,2067,3,1,4,E,29.187723703904155
164866,2068,5,0,5,K,29.27524967298487
91574,2067,9,2,11,N,29.004822690454294
96703,2067,7,3,10,N,28.768128240672336
157644,2067,9,1,10,Q,29.07504343218441
134932,2067,4,3,7,N,29.51955244518621
19619,2067,6,2,8,D,28.938061127647973
25883,2068,4,3,7,Q,29.113811275246725
170119,2067,5,2,7,J,28.786941725793845
166618,2067,4,2,6,P,29.148651732906536
46374,2068,1,2,3,Q,28.717586305576575
125048,2067,5,0,5,E,28.92913636957075
95534,2068,4,3,7,N,28.79637820436506
78407,2067,5,0,5,M,29.320522339674778
21593,2068,7,0,7,E,28.938555139321394
33728,2068,2,2,4,E,28.94739535118831
65932,2068,6,3,9,S,28.92409067772008
162404,2067,2,2,4,S,29.231414814370023
98075,2068,3,1,4,Q,28.621129446956623
161825,2068,3,1,4,N,28.873110116304392
21455,2067,7,0,7,M,29.430501166220804
93408,2068,6,2,8,E,28.677891510909237
157045,2067,5,1,6,D,29.290194564616648
68665,2067,5,1,6,P,29.46271038920821
147561,2067,4,1,5,M,29.15198346022331
136768,2067,5,2,7,J,29.274568351570537
162529,2067,6,1,7,N,29.22920964998422
17106,2067,7,2,9,P,29.39434365459663
113569,2067,2,0,2,M,28.979083114279
109901,2068,1,3,4,J,28.87599268482283
118368,2067,6,4,10,P,29.19890948185921
39145,2068,6,2,8,K,28.71500691199313
128555,2067,6,3,9,E,28.920457098250687
74400,2067,5,1,6,A,29.471052299545672
118555,2067,3,1,4,D,29.06115919722408
84131,2068,6,1,7,M,28.77489607428208
113095,2068,4,2,6,E,28.53221231141497
147305,2068,5,2,7,M,28.83094515182005
39632,2068,5,1,6,P,28.867141584227934
27030,2068,4,3,7,E,29.00045195149112
39094,2068,3,2,5,E,29.355926372366863
165366,2067,5,1,6,M,29.109642432045376
66310,2067,4,0,4,D,29.17643035805141
97192,2067,2,2,4,A,29.42559137192067
85078,2067,6,2,8,E,29.07236227386559
55345,2068,6,2,8,J,28.988343806012757
85599,2067,6,0,6,D,29.25804321713525
158961,2068,5,3,8,J,28.812882595068693
167189,2067,2,1,3,E,29.066277616107477
146705,2067,3,2,5,Q,29.23308161447376
86220,2067,9,1,10,J,29.034808802740223
52413,2067,3,2,5,P,29.410894057453323
155935,2067,2,1,3,N,29.010383554099125
81409,2068,2,2,4,N,28.724667600738144
117585,2067,4,1,5,P,28.95282905017692
57245,2068,4,3,7,N,29.280271861139
25383,2067,10,1,11,D,28.85854804415896
74151,2068,2,1,3,J,29.08404291771206
138300,2068,5,0,5,P,29.203561452318706
137769,2068,6,1,7,M,29.19086095268431
181908,2068,6,2,8,D,28.725250895422626
48693,2067,6,1,7,N,29.49827001921064
22516,2067,6,0,6,M,28.87639774443961
54456,2067,6,3,9,Q,29.010675895823123
93925,2067,2,0,2,N,29.573473706935008
22571,2068,3,3,6,M,29.014477584245373
81477,2068,5,1,6,D,28.666790436149395
55799,2068,5,2,7,M,28.66739504614622
71037,2067,3,0,3,Q,29.141431054237444
147925,2067,4,0,4,N,28.95877924320016
72867,2068,3,1,4,M,28.64255808764012
69238,2067,6,0,6,E,29.16731436085594
144588,2068,2,2,4,M,28.84467511786919
157300,2067,3,2,5,L,29.17906934311995
96832,2067,4,3,7,J,29.186654424203105
106889,2067,3,2,5,N,29.104679460944304
110991,2068,3,1,4,E,28.889181351186025
143565,2068,6,2,8,D,29.31562948578889
114467,2068,10,2,12,E,28.580418051088454
89763,2067,2,0,2,N,29.30035283835752
19059,2067,2,2,4,A,29.37395047812428
130730,2067,4,0,4,E,29.31702036747174
66670,2068,4,2,6,N,29.192506281728207
150280,2068,6,0,6,Q,29.00447929607357
101130,2067,5,2,7,J,29.70066280496672
70148,2068,2,3,5,E,28.94627272823236
180169,2067,4,2,6,D,29.047188393381933
120584,2067,6,0,6,N,28.79355924660186
45690,2068,14,4,18,A,28.49701754327971
20205,2067,4,2,6,E,29.30974406423422
138658,2068,5,3,8,J,28.37015220626906
22214,2067,6,2,8,N,29.27652020781377
18182,2067,3,3,6,J,29.341499532826383
148268,2067,7,1,8,E,29.55788471529768
81766,2067,9,3,12,D,29.02344073581424
96899,2068,7,1,8,M,28.87835740617473
110912,2068,5,3,8,E,29.00970546514226
97071,2067,4,2,6,J,29.218197483765607
19506,2067,4,0,4,F,29.458598739078926
159356,2067,3,1,4,E,29.04315884667785
93601,2068,3,0,3,N,28.628406801341423
83126,2067,5,1,6,E,28.770543683468315
41882,2067,4,3,7,E,29.2330428336528
25825,2067,6,1,7,D,29.00198651795752
64804,2068,3,0,3,Q,28.92660623104402
147670,2067,4,1,5,K,28.62358282391963
79244,2068,6,0,6,P,29.022185807696257
21056,2067,5,2,7,E,29.16215761570509
120984,2068,4,0,4,P,29.083054120597957
24979,2067,2,1,3,D,28.939443762238472
106900,2068,3,1,4,S,28.737782485338133
137173,2067,5,2,7,P,29.37632458274146
22129,2068,5,2,7,M,28.910022806124008
86801,2067,4,0,4,P,29.00279594175274
47141,2067,5,2,7,E,29.213045814137928
174571,2068,5,1,6,R,29.16344130017545
44944,2068,2,1,3,N,28.759321039348723
99125,2067,3,0,3,A,29.232718762799223
32409,2068,2,0,2,E,28.82243653768328
120653,2067,2,2,4,J,29.240300335487643
137893,2067,4,2,6,M,29.413830861212464
159436,2068,10,7,17,L,28.6908506533931
146233,2067,2,2,4,Q,29.08084645739828
112111,2067,4,1,5,K,29.21736495887425
158736,2067,4,0,4,Q,29.26419687039143
107303,2067,6,1,7,E,28.82931928520165
73776,2067,4,1,5,E,29.06945804662845
66388,2067,12,3,15,E,29.089190518761207
97863,2068,3,2,5,M,29.064967099741075
135763,2068,4,3,7,P,28.87020652709309
174733,2068,5,0,5,Q,28.705072019874585
141903,2068,6,2,8,N,29.053335075782652
45609,2068,4,2,6,Q,29.001263983594622
69084,2068,4,3,7,F,28.693696027242986
77838,2068,6,0,6,K,28.861852990928032
98762,2068,5,1,6,K,28.54494593807616
46389,2067,7,2,9,D,29.08938364768173
124920,2068,5,3,8,M,28.573118347465904
109117,2067,6,1,7,P,29.421868418903152
51580,2067,3,0,3,K,29.483472344383937
74304,2068,4,0,4,P,28.81827326074583
91574,2068,13,3,16,N,29.10788475370162
48344,2068,2,2,4,D,28.73637498904925
157109,2068,9,2,11,N,28.798474455475947
120700,2068,7,1,8,J,28.98570695335704
180028,2068,4,3,7,M,29.045278481144027
116618,2068,7,2,9,J,29.141063879266188
71871,2067,6,2,8,E,28.96958130020068
176731,2067,4,0,4,R,29.383448572944307
129919,2068,5,3,8,E,29.058588312667187
124222,2068,3,2,5,P,28.50429106198015
115908,2067,6,4,10,L,29.096920871504352
164231,2067,4,1,5,S,28.90494825301531
158697,2067,6,0,6,E,29.63257976579488
31588,2068,2,1,3,M,28.915426376772224
65934,2068,3,3,6,E,28.665126623574984
39422,2068,7,2,9,D,28.80887196805224
96076,2068,3,0,3,Q,28.63697518629439
35287,2068,3,1,4,N,28.90928032186952
132973,2068,4,2,6,E,28.872371789079423
22071,2067,8,1,9,M,29.082288758900223
147860,2067,3,1,4,M,29.163438660144347
170749,2067,5,0,5,N,28.995789263622548
140794,2067,6,2,8,E,29.03436423157827
78611,2067,4,2,6,D,29.087827438971644
64147,2068,10,1,11,E,28.965103952601314
117668,2067,4,2,6,J,29.3122862083355
109545,2067,4,1,5,J,29.34631269668357
105924,2067,4,2,6,E,29.51263848673637
169290,2068,13,2,15,Q,29.073436712817188
32511,2067,5,0,5,Q,29.194689196244976
86295,2068,4,0,4,P,28.7485686969054
115945,2068,1,4,5,M,29.059570693942906
132241,2067,8,0,8,P,29.01776758479459
146930,2068,8,1,9,N,28.94496619593625
77538,2067,4,2,6,Q,29.318672983645843
175335,2067,6,1,7,N,29.187108292326062
138433,2068,6,3,9,M,28.949026918967338
20478,2068,6,2,8,M,28.865069982604968
83648,2068,4,1,5,D,28.92694203723122
143783,2068,7,2,9,P,28.853518950204062
105799,2068,3,2,5,E,28.864152155386844
62805,2067,5,2,7,D,29.12293880067605
115091,2068,3,3,6,E,28.787359675225623
52589,2068,2,1,3,S,28.647591154984436
167033,2068,4,2,6,A,28.891907590103663
77525,2068,3,0,3,M,28.67489580250192
149114,2068,8,2,10,M,29.01012657867673
183610,2068,5,1,6,E,28.905354429051325
84195,2067,2,3,5,N,29.12052823230878
122040,2068,5,2,7,J,29.052421050715093
27094,2067,4,0,4,K,29.29563441939802
111684,2068,6,1,7,J,28.48674953374585
96968,2067,5,2,7,J,29.109851175516106
93227,2068,5,3,8,M,28.97913581025501
170211,2068,4,2,6,D,29.04998473500225
175603,2068,1,1,2,Q,28.798321458643297
102833,2068,2,1,3,P,29.17617996989789
142323,2068,5,2,7,M,28.673041654875774
41130,2067,5,3,8,N,28.88301256922914
166034,2068,5,0,5,K,29.037830321315216
131232,2068,2,2,4,N,28.784052908427835
65001,2068,3,1,4,D,28.976008506308947
38230,2068,5,0,5,P,29.02661359173832
82781,2068,1,1,2,N,28.99055541080653
127941,2067,4,1,5,P,29.171785441276832
149525,2068,7,1,8,P,29.01386155120006
167425,2067,6,3,9,M,29.77174464785572
131391,2068,3,2,5,J,29.23362676409696
169579,2067,7,1,8,D,29.099548685945805
143417,2067,6,2,8,P,29.30257200224592
118690,2067,5,3,8,N,29.39475032161249
139757,2067,3,3,6,M,29.238626502297677
47591,2067,6,1,7,E,29.17042378585474
160179,2068,3,3,6,F,28.778922125480936
31740,2068,7,4,11,S,28.780886753641006
99179,2068,10,1,11,E,28.94520383300133
161338,2068,5,2,7,H,28.922374391927097
66503,2067,2,1,3,M,29.606856831506104
122519,2067,2,2,4,N,29.246183306850355
59593,2068,7,0,7,D,28.6220562529952
141411,2068,16,5,21,E,28.745405039925117
59679,2068,6,1,7,N,28.95860778274495
115818,2068,5,3,8,J,29.23013419943191
91612,2067,7,2,9,N,29.37766230503844
42812,2068,5,1,6,N,29.129013948189964
137357,2068,6,1,7,Q,28.99342209619864
89048,2068,1,2,3,Q,28.75888768520463
139183,2068,5,2,7,P,28.869539421905277
61121,2067,3,2,5,N,29.161620754123376
105349,2067,5,2,7,J,29.14444392897097
41529,2068,7,2,9,D,29.056451743822297
162529,2068,2,0,2,N,29.2731918775574
61776,2067,2,3,5,N,29.317217138506223
130468,2067,2,2,4,M,29.35634468784792
59295,2067,5,2,7,E,29.090908456032384
18046,2067,8,1,9,E,29.22583082921427
53700,2067,6,2,8,E,28.87311396280103
119677,2068,5,1,6,E,28.646925488072995
145142,2067,3,0,3,P,29.20424648387012
163509,2068,3,1,4,M,28.77156668380267
165441,2068,4,0,4,H,28.54547941316602
62400,2068,2,2,4,N,28.82780958470605
81202,2068,2,3,5,D,28.95968240141535
81816,2067,3,2,5,J,29.117427631309894
118427,2068,10,3,13,Q,28.973234801420755
144275,2068,6,0,6,P,28.94245447282948
104085,2067,12,1,13,N,29.27098054057046
77319,2067,6,0,6,E,28.999063018335047
20718,2068,3,1,4,D,28.63546422996209
158587,2067,10,1,11,Q,29.163313898653627
159607,2067,5,0,5,E,29.174737143676428
48740,2067,7,2,9,E,29.01792143182772
90135,2068,6,1,7,D,28.63257480684941
41959,2067,5,1,6,N,29.37956701180129
34299,2068,8,1,9,K,28.62668858069355
109948,2067,2,3,5,J,29.1980665454571
52311,2067,7,1,8,E,29.456134456549304
151059,2068,4,2,6,M,29.042029033041267
18823,2067,6,1,7,C,29.20048935170247
127688,2068,5,1,6,J,29.113437565117657
77252,2067,5,1,6,M,29.32657406441177
179634,2068,4,1,5,D,28.907369293071483
21883,2067,3,4,7,S,29.36697617336601
45008,2068,5,0,5,Q,28.999499106209317
106272,2067,3,1,4,Q,29.279503260139364
165087,2068,2,4,6,S,29.19464805995362
96069,2068,2,3,5,D,28.890728505568607
49439,2068,6,1,7,E,28.84099486611184
176101,2068,6,0,6,Q,29.050023002088444
25834,2067,6,2,8,Q,29.031327257182404
96706,2068,4,2,6,N,28.7018261156734
98762,2067,4,2,6,K,28.837992922808976
96006,2068,5,1,6,Q,29.02755978786583
95525,2067,3,4,7,N,29.129636560735147
57608,2068,3,2,5,M,28.823619544508237
37963,2067,3,2,5,P,29.208344319144764
111547,2068,5,2,7,E,28.830696468319164
117750,2068,3,0,3,E,28.545054484214216
143806,2068,5,0,5,Q,28.716831022252407
74837,2068,5,2,7,J,28.879731705929508
25865,2067,8,0,8,Q,29.07423430896052
